timestamp,value
2000-01-01 00:00:00,0.24835707650561634
2000-01-01 00:01:00,0.24018391080327658
2000-01-01 00:02:00,0.9121382342511514
2000-01-01 00:03:00,1.5710860915447566
2000-01-01 00:04:00,0.8343677873215087
2000-01-01 00:05:00,0.8829302853540072
2000-01-01 00:06:00,1.740078165053807
2000-01-01 00:07:00,1.191438498650261
2000-01-01 00:08:00,0.35101088457436325
2000-01-01 00:09:00,0.5776040413997656
2000-01-01 00:10:00,-0.23485357861396758
2000-01-01 00:11:00,-0.545169921016618
2000-01-01 00:12:00,-0.46985289922294105
2000-01-01 00:13:00,-1.7680533087917647
2000-01-01 00:14:00,-1.8148666991409679
2000-01-01 00:15:00,-1.2811326390962003
2000-01-01 00:16:00,-1.4559052005220252
2000-01-01 00:17:00,-0.648739450660032
2000-01-01 00:18:00,-1.0372084349668786
2000-01-01 00:19:00,-1.0094807991422723
2000-01-01 00:20:00,0.7391138177768449
2000-01-01 00:21:00,0.2024027883322348
2000-01-01 00:22:00,0.6271323641815824
2000-01-01 00:23:00,0.10087309211700468
2000-01-01 00:24:00,0.6811703101148381
2000-01-01 00:25:00,1.0554303907226799
2000-01-01 00:26:00,0.3730013448486438
2000-01-01 00:27:00,0.9918461395397759
2000-01-01 00:28:00,0.2803196044692029
2000-01-01 00:29:00,0.1544840027151127
2000-01-01 00:30:00,-0.31028737834059544
2000-01-01 00:31:00,0.6078653773621592
2000-01-01 00:32:00,-0.6026452330028649
2000-01-01 00:33:00,-1.3439286059642122
2000-01-01 00:34:00,-0.5430336776771545
2000-01-01 00:35:00,-1.610361253185805
2000-01-01 00:36:00,-0.8430654492180519
2000-01-01 00:37:00,-1.781958254694932
2000-01-01 00:38:00,-1.2421687839495856
2000-01-01 00:39:00,-0.1988992187326094
2000-01-01 00:40:00,0.3818119078364466
2000-01-01 00:41:00,0.40693748427912846
2000-01-01 00:42:00,0.5405949451968068
2000-01-01 00:43:00,0.6663391893982618
2000-01-01 00:44:00,0.2159801624145733
2000-01-01 00:45:00,0.6399777675693945
2000-01-01 00:46:00,0.7161676042549586
2000-01-01 00:47:00,1.328802435763489
2000-01-01 00:48:00,0.7473159975541204
2000-01-01 00:49:00,-0.5871942223620847
2000-01-01 00:50:00,0.14631894564035608
2000-01-01 00:51:00,-0.5167709356925305
2000-01-01 00:52:00,-0.9393966343161027
2000-01-01 00:53:00,-0.512862709945394
2000-01-01 00:54:00,-0.44066697349127615
2000-01-01 00:55:00,-0.5342103674002011
2000-01-01 00:56:00,-1.3650761342051825
2000-01-01 00:57:00,-0.9529577266000134
2000-01-01 00:58:00,-0.40730053894023904
2000-01-01 00:59:00,0.1964536002856337
2000-01-01 01:00:00,-0.2207198141381774
2000-01-01 01:01:00,0.23437355252586273
2000-01-01 01:02:00,0.05027875206041388
2000-01-01 01:03:00,0.22239926306675284
2000-01-01 01:04:00,1.36334576719537
2000-01-01 01:05:00,1.6779111085493377
2000-01-01 01:06:00,0.9084333445906623
2000-01-01 01:07:00,1.2982203084509403
2000-01-01 01:08:00,0.7511700031017181
2000-01-01 01:09:00,-0.03425068703034001
2000-01-01 01:10:00,0.15868641882797704
2000-01-01 01:11:00,0.43884523283214644
2000-01-01 01:12:00,-0.6238638958185244
2000-01-01 01:13:00,-0.03997435369180613
2000-01-01 01:14:00,-2.2678620643603606
2000-01-01 01:15:00,-0.5887706220827769
2000-01-01 01:16:00,-0.8998765641524954
2000-01-01 01:17:00,-0.9440519791453775
2000-01-01 01:18:00,-0.5218856978269546
2000-01-01 01:19:00,-1.2790810233744947
2000-01-01 01:20:00,-0.08468069852937946
2000-01-01 01:21:00,0.5116960804979306
2000-01-01 01:22:00,1.3473965433649742
2000-01-01 01:23:00,0.5649465469665416
2000-01-01 01:24:00,0.5546398932780561
2000-01-01 01:25:00,0.7487642458699617
2000-01-01 01:26:00,1.400053520385355
2000-01-01 01:27:00,0.957010445571526
2000-01-01 01:28:00,0.30029446488187284
2000-01-01 01:29:00,0.5389148370306499
2000-01-01 01:30:00,0.02023991659090314
2000-01-01 01:31:00,0.14821925072422698
2000-01-01 01:32:00,-0.9619686954840997
2000-01-01 01:33:00,-0.9896900542624272
2000-01-01 01:34:00,-1.1558284709192685
2000-01-01 01:35:00,-1.731311249287823
2000-01-01 01:36:00,-0.793235366997215
2000-01-01 01:37:00,-0.6601860028251492
2000-01-01 01:38:00,-0.5600207298972074
2000-01-01 01:39:00,-0.3965564499804019
2000-01-01 01:40:00,-0.6762431801060858
2000-01-01 01:41:00,0.12874070911199564
2000-01-01 01:42:00,0.4420714760032791
2000-01-01 01:43:00,0.42648950399192276
2000-01-01 01:44:00,0.8800097465893167
2000-01-01 01:45:00,1.2014803262363385
2000-01-01 01:46:00,1.8833221913150244
2000-01-01 01:47:00,0.876073473848552
2000-01-01 01:48:00,0.6887499814989738
2000-01-01 01:49:00,0.23901892649598738
2000-01-01 01:50:00,-0.9939708204613408
2000-01-01 01:51:00,-0.3552770810502789
2000-01-01 01:52:00,-0.5857941485966672
2000-01-01 01:53:00,0.4022319447175603
2000-01-01 01:54:00,-1.0577017926376866
2000-01-01 01:55:00,-0.8485724652951747
2000-01-01 01:56:00,-0.9565095624723903
2000-01-01 01:57:00,-1.3711867141813538
2000-01-01 01:58:00,0.014044830995870394
2000-01-01 01:59:00,0.102748362734923
2000-01-01 02:00:00,0.43324386620024163
2000-01-01 02:01:00,-0.10972019360277885
2000-01-01 02:02:00,1.3197808373842643
2000-01-01 02:03:00,0.1302163509195522
2000-01-01 02:04:00,1.2558090561367699
2000-01-01 02:05:00,2.094455305101069
2000-01-01 02:06:00,0.4428006643308207
2000-01-01 02:07:00,0.5017541770850173
2000-01-01 02:08:00,0.6045785369279368
2000-01-01 02:09:00,0.018453893825682355
2000-01-01 02:10:00,-0.8162019149737773
2000-01-01 02:11:00,-0.3136420252912687
2000-01-01 02:12:00,-1.152003851706294
2000-01-01 02:13:00,-0.5960902183231848
2000-01-01 02:14:00,-1.422942308010815
2000-01-01 02:15:00,-0.2241317636959117
2000-01-01 02:16:00,-1.3286013454355563
2000-01-01 02:17:00,-0.9439813843113007
2000-01-01 02:18:00,-0.14537503766823595
2000-01-01 02:19:00,-0.8825947743515004
2000-01-01 02:20:00,0.15774206932445106
2000-01-01 02:21:00,1.0044414279925482
2000-01-01 02:22:00,-0.18042744934239474
2000-01-01 02:23:00,0.9269396775139706
2000-01-01 02:24:00,1.0940117439403627
2000-01-01 02:25:00,1.3898719956474825
2000-01-01 02:26:00,0.3173959501147713
2000-01-01 02:27:00,0.12076216110378024
2000-01-01 02:28:00,0.8104797608792569
2000-01-01 02:29:00,0.41262320593319557
2000-01-01 02:30:00,0.07809285582062961
2000-01-01 02:31:00,-0.18058901437785282
2000-01-01 02:32:00,-0.9657825376410523
2000-01-01 02:33:00,-0.7202239603852745
2000-01-01 02:34:00,-0.8183647320453982
2000-01-01 02:35:00,-1.355987983240453
2000-01-01 02:36:00,-0.0018714010947710191
2000-01-01 02:37:00,-0.5421061251275949
2000-01-01 02:38:00,-1.142530624094949
2000-01-01 02:39:00,0.06718029390482871
2000-01-01 02:40:00,-0.43704626475029323
2000-01-01 02:41:00,0.7502949902854581
2000-01-01 02:42:00,1.207517786799344
2000-01-01 02:43:00,0.4277294395293705
2000-01-01 02:44:00,1.447410112937515
2000-01-01 02:45:00,1.2050445745447054
2000-01-01 02:46:00,1.34466684360809
2000-01-01 02:47:00,1.7254434908092606
2000-01-01 02:48:00,0.4215493066301426
2000-01-01 02:49:00,-0.11880851274989507
2000-01-01 02:50:00,-0.4981922888058187
2000-01-01 02:51:00,-0.7675938721272537
2000-01-01 02:52:00,-0.6692144597496131
2000-01-01 02:53:00,-0.66920611305022
2000-01-01 02:54:00,-0.8281881778930327
2000-01-01 02:55:00,-0.5848944473525104
2000-01-01 02:56:00,-0.9260046915407534
2000-01-01 02:57:00,-0.04829669030094286
2000-01-01 02:58:00,-0.6739308881671684
2000-01-01 02:59:00,1.1050645068944978
2000-01-01 03:00:00,0.36940872306629335
2000-01-01 03:01:00,-0.0659575644264705
2000-01-01 03:02:00,0.09765472689626764
2000-01-01 03:03:00,1.082721504921644
2000-01-01 03:04:00,0.8556041557343652
2000-01-01 03:05:00,1.3553084053173141
2000-01-01 03:06:00,1.1679841017466268
2000-01-01 03:07:00,0.7366583370602819
2000-01-01 03:08:00,0.11555936332600963
2000-01-01 03:09:00,-0.5054455509578112
2000-01-01 03:10:00,-0.28297194091672373
2000-01-01 03:11:00,0.06264928533651487
2000-01-01 03:12:00,-0.5284852137792833
2000-01-01 03:13:00,-1.4660495617422167
2000-01-01 03:14:00,-0.8815374899765277
2000-01-01 03:15:00,-0.8054616821737279
2000-01-01 03:16:00,-1.3721444489291714
2000-01-01 03:17:00,-0.694211659725958
2000-01-01 03:18:00,-0.5072002840143797
2000-01-01 03:19:00,-0.8204187033822008
2000-01-01 03:20:00,0.24174697021862523
2000-01-01 03:21:00,0.6488676579943677
2000-01-01 03:22:00,1.1794825323407503
2000-01-01 03:23:00,1.3717677349732686
2000-01-01 03:24:00,0.28007609925760535
2000-01-01 03:25:00,0.5290101950706816
2000-01-01 03:26:00,1.1865746065586915
2000-01-01 03:27:00,1.0259609820304196
2000-01-01 03:28:00,0.7911716035551448
2000-01-01 03:29:00,2.17225233108121
2000-01-01 03:30:00,0.21945376171996306
2000-01-01 03:31:00,0.19638578628273218
2000-01-01 03:32:00,-0.16337454492642345
2000-01-01 03:33:00,-0.5208492646771601
2000-01-01 03:34:00,-1.1273186539778597
2000-01-01 03:35:00,-0.6182305789496281
2000-01-01 03:36:00,-1.3143016345652918
2000-01-01 03:37:00,-0.885463498225598
2000-01-01 03:38:00,-0.773667374043866
2000-01-01 03:39:00,-0.20190011568541985
2000-01-01 03:40:00,1.2264583279315442
2000-01-01 03:41:00,-0.559317596371851
2000-01-01 03:42:00,0.9859177048737988
2000-01-01 03:43:00,0.04185676431797791
2000-01-01 03:44:00,0.7344817576250806
2000-01-01 03:45:00,1.5419730950781827
2000-01-01 03:46:00,0.9588519149530164
2000-01-01 03:47:00,0.22616040849323737
2000-01-01 03:48:00,0.17066633411606874
2000-01-01 03:49:00,0.5795842579650764
2000-01-01 03:50:00,-0.4374492277791519
2000-01-01 03:51:00,-0.26899996951177846
2000-01-01 03:52:00,-0.6224075159867826
2000-01-01 03:53:00,-1.1756762949935993
2000-01-01 03:54:00,0.10077029239228485
2000-01-01 03:55:00,-0.6803110282138267
2000-01-01 03:56:00,-1.9380969122504794
2000-01-01 03:57:00,-0.6697766769868105
2000-01-01 03:58:00,-0.8565387850155115
2000-01-01 03:59:00,0.189485457106435
2000-01-01 04:00:00,-0.32085830463394677
2000-01-01 04:01:00,0.3227715773901482
2000-01-01 04:02:00,0.9000865211276228
2000-01-01 04:03:00,1.2844067348183716
2000-01-01 04:04:00,0.3717980059243451
2000-01-01 04:05:00,0.8297828018582161
