timestamp,value
2000-01-01 00:00:00,0.4967141530112327
2000-01-01 00:01:00,0.358449851840048
2000-01-01 00:02:00,1.0061383899407406
2000-01-01 00:03:00,2.5291682463487657
2000-01-01 00:04:00,2.2950148716254297
2000-01-01 00:05:00,2.060877914676249
2000-01-01 00:06:00,3.6400907301836405
2000-01-01 00:07:00,4.407525459336549
2000-01-01 00:08:00,3.938051073401597
2000-01-01 00:09:00,4.4806111169875615
2000-01-01 00:10:00,4.017193424175099
2000-01-01 00:11:00,3.5514636706048424
2000-01-01 00:12:00,3.7934259421708765
2000-01-01 00:13:00,1.8801456975130786
2000-01-01 00:14:00,0.15522786500004582
2000-01-01 00:15:00,-0.4070596642409269
2000-01-01 00:16:00,-1.4198907845753506
2000-01-01 00:17:00,-1.1056434519800766
2000-01-01 00:18:00,-2.0136675275012874
2000-01-01 00:19:00,-3.4259712288365787
2000-01-01 00:20:00,-1.9603224599150246
2000-01-01 00:21:00,-2.1860987604015603
2000-01-01 00:22:00,-2.1185705557136365
2000-01-01 00:23:00,-3.5433187419270933
2000-01-01 00:24:00,-4.087701466452276
2000-01-01 00:25:00,-3.9767788767424097
2000-01-01 00:26:00,-5.127772454164712
2000-01-01 00:27:00,-4.75207443581904
2000-01-01 00:28:00,-5.352713125737845
2000-01-01 00:29:00,-5.644406875531121
2000-01-01 00:30:00,-6.2461134877605184
2000-01-01 00:31:00,-4.3938353032515804
2000-01-01 00:32:00,-4.407332527989515
2000-01-01 00:33:00,-5.4650434569454145
2000-01-01 00:34:00,-4.642498544842225
2000-01-01 00:35:00,-5.863342194813248
2000-01-01 00:36:00,-5.654478599808492
2000-01-01 00:37:00,-7.614148723688268
2000-01-01 00:38:00,-8.942334772586698
2000-01-01 00:39:00,-8.745473536717574
2000-01-01 00:40:00,-8.007006956722163
2000-01-01 00:41:00,-7.835638675532193
2000-01-01 00:42:00,-7.951286957920433
2000-01-01 00:43:00,-8.252390653509723
2000-01-01 00:44:00,-9.73091264387715
2000-01-01 00:45:00,-10.450756852271859
2000-01-01 00:46:00,-10.911395623231646
2000-01-01 00:47:00,-9.854273397012731
2000-01-01 00:48:00,-9.51065510744427
2000-01-01 00:49:00,-11.273695262807005
2000-01-01 00:50:00,-10.94961129341221
2000-01-01 00:51:00,-11.334693573828526
2000-01-01 00:52:00,-12.011615574134485
2000-01-01 00:53:00,-11.399939285293616
2000-01-01 00:54:00,-10.368939762797666
2000-01-01 00:55:00,-9.437659643681467
2000-01-01 00:56:00,-10.276877166904105
2000-01-01 00:57:00,-10.58608954275532
2000-01-01 00:58:00,-10.254826111351756
2000-01-01 00:59:00,-9.279280984229397
2000-01-01 01:00:00,-9.758455222074687
2000-01-01 01:01:00,-9.944114198738504
2000-01-01 01:02:00,-11.050449172744532
2000-01-01 01:03:00,-12.246655796825202
2000-01-01 01:04:00,-11.434129974431004
2000-01-01 01:05:00,-10.07788994586018
2000-01-01 01:06:00,-10.149900067440514
2000-01-01 01:07:00,-9.14636716954849
2000-01-01 01:08:00,-8.784731144500856
2000-01-01 01:09:00,-9.42985089910598
2000-01-01 01:10:00,-9.068455293597568
2000-01-01 01:11:00,-7.5304187271315985
2000-01-01 01:12:00,-7.56624476624155
2000-01-01 01:13:00,-6.001601110427544
2000-01-01 01:14:00,-8.621346214517288
2000-01-01 01:15:00,-7.799443710142064
2000-01-01 01:16:00,-7.712396641903893
2000-01-01 01:17:00,-8.011403992369761
2000-01-01 01:18:00,-7.919643215834259
2000-01-01 01:19:00,-9.907212130435152
2000-01-01 01:20:00,-10.126884018272664
2000-01-01 01:21:00,-9.769771446760917
2000-01-01 01:22:00,-8.2918774020194
2000-01-01 01:23:00,-8.810147620293048
2000-01-01 01:24:00,-9.618641223186236
2000-01-01 01:25:00,-10.120398266770772
2000-01-01 01:26:00,-9.204996149068698
2000-01-01 01:27:00,-8.876245039409014
2000-01-01 01:28:00,-9.406005243176052
